Playlist,Playlist Slug,Position,Title,Artist,Spotify URI,Spotify URL,Spotify Track ID,Explicit
St. Louis Soundtrack,st-louis,6,So What,Miles Davis,spotify:track:4vLYewWIvqHfKtJDk8c8tq,https://open.spotify.com/track/4vLYewWIvqHfKtJDk8c8tq,4vLYewWIvqHfKtJDk8c8tq,FALSE
St. Louis Soundtrack,st-louis,7,Right Thurr,Chingy,spotify:track:0l3GEbH3CviUytD6iX4wzg,https://open.spotify.com/track/0l3GEbH3CviUytD6iX4wzg,0l3GEbH3CviUytD6iX4wzg,TRUE
St. Louis Soundtrack,st-louis,8,Gloria,Laura Branigan,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://open.spotify.com/track/15ob9SMGLWrexuPuyuMjKl,15ob9SMGLWrexuPuyuMjKl,FALSE
St. Louis Soundtrack,st-louis,9,The Entertainer,Scott Joplin,spotify:track:3eSxeekA3GdDoCaIv92l5l,https://open.spotify.com/track/3eSxeekA3GdDoCaIv92l5l,3eSxeekA3GdDoCaIv92l5l,FALSE
St. Louis Soundtrack,st-louis,10,New Madrid,Uncle Tupelo,spotify:track:1xCPwfMQe5m5fAz5hrkvQO,https://open.spotify.com/track/1xCPwfMQe5m5fAz5hrkvQO,1xCPwfMQe5m5fAz5hrkvQO,FALSE
Tampa Soundtrack,tampa,1,American Girl,Tom Petty and the Heartbreakers,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://open.spotify.com/track/7MRyJPksH3G2cXHN8UKYzP,7MRyJPksH3G2cXHN8UKYzP,FALSE
Tampa Soundtrack,tampa,2,Slowly We Rot,Obituary,spotify:track:5F6ZrWLngDICyjazxM1gNq,https://open.spotify.com/track/5F6ZrWLngDICyjazxM1gNq,5F6ZrWLngDICyjazxM1gNq,FALSE
Tampa Soundtrack,tampa,3,Pull the Plug,Death,spotify:track:2l0h4aBFLp9HdoaNdCTlbW,https://open.spotify.com/track/2l0h4aBFLp9HdoaNdCTlbW,2l0h4aBFLp9HdoaNdCTlbW,FALSE
Tampa Soundtrack,tampa,4,Homage for Satan,Deicide,spotify:track:5mYlI12Gf0egAuUc8RRryZ,https://open.spotify.com/track/5mYlI12Gf0egAuUc8RRryZ,5mYlI12Gf0egAuUc8RRryZ,TRUE
Tampa Soundtrack,tampa,5,The Science of Selling Yourself Short,Less Than Jake,spotify:track:1iD0a0plhO55cWEJa5UGcZ,https://open.spotify.com/track/1iD0a0plhO55cWEJa5UGcZ,1iD0a0plhO55cWEJa5UGcZ,FALSE
Tampa Soundtrack,tampa,6,Standing at the End of the World,"Have Gun, Will Travel",spotify:track:7cRxwJceoEj6i03gK47HI3,https://open.spotify.com/track/7cRxwJceoEj6i03gK47HI3,7cRxwJceoEj6i03gK47HI3,FALSE
Tampa Soundtrack,tampa,7,3 AM,Matchbox Twenty,spotify:track:5vYA1mW9g2Coh1HUFUSmlb,https://open.spotify.com/track/5vYA1mW9g2Coh1HUFUSmlb,5vYA1mW9g2Coh1HUFUSmlb,FALSE
Tampa Soundtrack,tampa,8,Higher,Creed,spotify:track:1e5grnGb7YIcX9EuJM1mtB,https://open.spotify.com/track/1e5grnGb7YIcX9EuJM1mtB,1e5grnGb7YIcX9EuJM1mtB,FALSE
Tampa Soundtrack,tampa,9,All for You,Sister Hazel,spotify:track:32EgSULHML6Gu1hRm4zgtU,https://open.spotify.com/track/32EgSULHML6Gu1hRm4zgtU,32EgSULHML6Gu1hRm4zgtU,FALSE
Tampa Soundtrack,tampa,10,God of Emptiness,Morbid Angel,spotify:track:3uJs4qtUVsC22seQBDjvlS,https://open.spotify.com/track/3uJs4qtUVsC22seQBDjvlS,3uJs4qtUVsC22seQBDjvlS,FALSE
Toronto Soundtrack,toronto,1,Started from the Bottom,Drake,spotify:track:5DI9jxTHrEiFAhStG7VA8E,https://open.spotify.com/track/5DI9jxTHrEiFAhStG7VA8E,5DI9jxTHrEiFAhStG7VA8E,TRUE
Toronto Soundtrack,toronto,2,Blinding Lights,The Weeknd,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,FALSE
Toronto Soundtrack,toronto,3,Tom Sawyer,Rush,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://open.spotify.com/track/3QZ7uX97s82HFYSmQUAN1D,3QZ7uX97s82HFYSmQUAN1D,FALSE
Toronto Soundtrack,toronto,4,Heart of Gold,Neil Young,spotify:track:2PtznJ8G7F1fsOABk9pXIr,https://open.spotify.com/track/2PtznJ8G7F1fsOABk9pXIr,2PtznJ8G7F1fsOABk9pXIr,FALSE
Toronto Soundtrack,toronto,5,One Week,Barenaked Ladies,spotify:track:29hBRadFZf9QTGRHZmxm65,https://open.spotify.com/track/29hBRadFZf9QTGRHZmxm65,29hBRadFZf9QTGRHZmxm65,FALSE
Toronto Soundtrack,toronto,6,Sundown,Gordon Lightfoot,spotify:track:6TtHJEDNzpk0mxVNQ0ZKiM,https://open.spotify.com/track/6TtHJEDNzpk0mxVNQ0ZKiM,6TtHJEDNzpk0mxVNQ0ZKiM,FALSE
Toronto Soundtrack,toronto,7,Stitches,Shawn Mendes,spotify:track:1HwyDbq8WBt6VWYUbrOl5T,https://open.spotify.com/track/1HwyDbq8WBt6VWYUbrOl5T,1HwyDbq8WBt6VWYUbrOl5T,FALSE
Toronto Soundtrack,toronto,8,Anthems for a Seventeen Year-Old Girl,Broken Social Scene,spotify:track:0pjqB2r8MZmoADC0Ca80B5,https://open.spotify.com/track/0pjqB2r8MZmoADC0Ca80B5,0pjqB2r8MZmoADC0Ca80B5,FALSE
Toronto Soundtrack,toronto,9,Help I'm Alive,Metric,spotify:track:2MZFDXi7QL79yANYhA3ShB,https://open.spotify.com/track/2MZFDXi7QL79yANYhA3ShB,2MZFDXi7QL79yANYhA3ShB,FALSE
Toronto Soundtrack,toronto,10,OK Blue Jays,The Bat Boys,spotify:track:4U1qkR28vdOGOmNSDiwqJA,https://open.spotify.com/track/4U1qkR28vdOGOmNSDiwqJA,4U1qkR28vdOGOmNSDiwqJA,FALSE
Tucson Soundtrack,tucson,1,Blue Bayou,Linda Ronstadt,spotify:track:3zxklD2EGecZre9MjEEvIU,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU,3zxklD2EGecZre9MjEEvIU,FALSE
Tucson Soundtrack,tucson,2,You're No Good,Linda Ronstadt,spotify:track:23DZLSxCK6kM8FF2RlzKDl,https://open.spotify.com/track/23DZLSxCK6kM8FF2RlzKDl,23DZLSxCK6kM8FF2RlzKDl,FALSE
Tucson Soundtrack,tucson,3,Crystal Frontier,Calexico,spotify:track:2XbEpOCwzS1Se8CZnpJWZ4,https://open.spotify.com/track/2XbEpOCwzS1Se8CZnpJWZ4,2XbEpOCwzS1Se8CZnpJWZ4,FALSE
Tucson Soundtrack,tucson,4,Center of the Universe,Giant Sand,spotify:track:5z9EYewQq1tGZCokt75WDv,https://open.spotify.com/track/5z9EYewQq1tGZCokt75WDv,5z9EYewQq1tGZCokt75WDv,FALSE
Tucson Soundtrack,tucson,5,"Hold On, Hold On",Neko Case,spotify:track:3S80U4lmgrsYM9Ew93Z82P,https://open.spotify.com/track/3S80U4lmgrsYM9Ew93Z82P,3S80U4lmgrsYM9Ew93Z82P,FALSE
Tucson Soundtrack,tucson,6,Witch Doctor,The Sidewinders,spotify:track:7CYleW9lRHHWUWdAU2PtiX,https://open.spotify.com/track/7CYleW9lRHHWUWdAU2PtiX,7CYleW9lRHHWUWdAU2PtiX,FALSE
Tucson Soundtrack,tucson,7,Big Iron,Marty Robbins,spotify:track:0AQquaENerGps8BQmbPw14,https://open.spotify.com/track/0AQquaENerGps8BQmbPw14,0AQquaENerGps8BQmbPw14,FALSE
Tucson Soundtrack,tucson,8,Not Even Stevie Nicks,Calexico,spotify:track:2iLs63dSYO2r6YEfz0ikg2,https://open.spotify.com/track/2iLs63dSYO2r6YEfz0ikg2,2iLs63dSYO2r6YEfz0ikg2,FALSE
Tucson Soundtrack,tucson,9,"Long, Long Time",Linda Ronstadt,spotify:track:1khA4hwhZD4HMecyE1e9U1,https://open.spotify.com/track/1khA4hwhZD4HMecyE1e9U1,1khA4hwhZD4HMecyE1e9U1,FALSE
Tucson Soundtrack,tucson,10,Get to Leave,Howe Gelb,spotify:track:1KpeD3T8AwNmr22MNz538I,https://open.spotify.com/track/1KpeD3T8AwNmr22MNz538I,1KpeD3T8AwNmr22MNz538I,FALSE
Tuscaloosa Soundtrack,tuscaloosa,1,Yea Alabama (Fight Song),University of Alabama,spotify:track:070IE4DubO3kFi2OXFC1x6,https://open.spotify.com/track/070IE4DubO3kFi2OXFC1x6,070IE4DubO3kFi2OXFC1x6,FALSE
Tuscaloosa Soundtrack,tuscaloosa,2,Sweet Home Alabama,Lynyrd Skynyrd,spotify:track:7e89621JPkKaeDSTQ3avtg,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,7e89621JPkKaeDSTQ3avtg,FALSE
Tuscaloosa Soundtrack,tuscaloosa,3,Mountain Music,Alabama,spotify:track:4ZgnqSpDabJpMQ4Obc6YGf,https://open.spotify.com/track/4ZgnqSpDabJpMQ4Obc6YGf,4ZgnqSpDabJpMQ4Obc6YGf,FALSE
Tuscaloosa Soundtrack,tuscaloosa,4,Let There Be Rock,Drive-By Truckers,spotify:track:4YhPkibXbcCcksAOUVB5uY,https://open.spotify.com/track/4YhPkibXbcCcksAOUVB5uY,4YhPkibXbcCcksAOUVB5uY,FALSE
Tuscaloosa Soundtrack,tuscaloosa,5,Alabama Pines,Jason Isbell,spotify:track:4mBYupeEa1e5Ep2HU7xToZ,https://open.spotify.com/track/4mBYupeEa1e5Ep2HU7xToZ,4mBYupeEa1e5Ep2HU7xToZ,FALSE
Tuscaloosa Soundtrack,tuscaloosa,6,Call Me,St. Paul & The Broken Bones,spotify:track:1RmJJPvyMSszOQHJ4s03A2,https://open.spotify.com/track/1RmJJPvyMSszOQHJ4s03A2,1RmJJPvyMSszOQHJ4s03A2,FALSE
Tuscaloosa Soundtrack,tuscaloosa,7,Mustang Sally,Wilson Pickett,spotify:track:5Sz09kaSzvpTC8lgm5W8Mt,https://open.spotify.com/track/5Sz09kaSzvpTC8lgm5W8Mt,5Sz09kaSzvpTC8lgm5W8Mt,FALSE
Tuscaloosa Soundtrack,tuscaloosa,8,I Saw the Light,Hank Williams,spotify:track:04bsExZXrwoRXYKKDWlTIU,https://open.spotify.com/track/04bsExZXrwoRXYKKDWlTIU,04bsExZXrwoRXYKKDWlTIU,FALSE
Tuscaloosa Soundtrack,tuscaloosa,9,My Home's in Alabama,Alabama,spotify:track:2n30sydydHW1w0M4UNiUvi,https://open.spotify.com/track/2n30sydydHW1w0M4UNiUvi,2n30sydydHW1w0M4UNiUvi,FALSE
Tuscaloosa Soundtrack,tuscaloosa,10,Red Dirt Girl,Emmylou Harris,spotify:track:6I5eFZDHx6BWKztvq30AHH,https://open.spotify.com/track/6I5eFZDHx6BWKztvq30AHH,6I5eFZDHx6BWKztvq30AHH,FALSE
"Washington, D.C. Soundtrack",washington-dc,1,Bustin' Loose,Chuck Brown,spotify:track:3SJkwOKNpMz1z9nEICH6xa,https://open.spotify.com/track/3SJkwOKNpMz1z9nEICH6xa,3SJkwOKNpMz1z9nEICH6xa,FALSE
"Washington, D.C. Soundtrack",washington-dc,2,Banned in D.C.,Bad Brains,spotify:track:0YnP5BtP6lTwQV8gLOzaov,https://open.spotify.com/track/0YnP5BtP6lTwQV8gLOzaov,0YnP5BtP6lTwQV8gLOzaov,TRUE
"Washington, D.C. Soundtrack",washington-dc,3,"Take the ""A"" Train",Duke Ellington,spotify:track:4TYHD0GN6LCCbMBWuUJL8E,https://open.spotify.com/track/4TYHD0GN6LCCbMBWuUJL8E,4TYHD0GN6LCCbMBWuUJL8E,FALSE
"Washington, D.C. Soundtrack",washington-dc,4,Waiting Room,Fugazi,spotify:track:5FFowl1Ve4S5OehL6OywSg,https://open.spotify.com/track/5FFowl1Ve4S5OehL6OywSg,5FFowl1Ve4S5OehL6OywSg,FALSE
"Washington, D.C. Soundtrack",washington-dc,5,Straight Edge,Minor Threat,spotify:track:1x8N5sNHdQtY328uP5DxIp,https://open.spotify.com/track/1x8N5sNHdQtY328uP5DxIp,1x8N5sNHdQtY328uP5DxIp,FALSE
"Washington, D.C. Soundtrack",washington-dc,6,Let's Get It On,Marvin Gaye,spotify:track:39l1UORIhuHvUWfxG53tRZ,https://open.spotify.com/track/39l1UORIhuHvUWfxG53tRZ,39l1UORIhuHvUWfxG53tRZ,FALSE
"Washington, D.C. Soundtrack",washington-dc,7,Drop the Bomb,Trouble Funk,spotify:track:2BpcJqEHjmBucyxH7Snw8Q,https://open.spotify.com/track/2BpcJqEHjmBucyxH7Snw8Q,2BpcJqEHjmBucyxH7Snw8Q,FALSE
"Washington, D.C. Soundtrack",washington-dc,8,Pretty Girls,Wale,spotify:track:48XfWQWviUHEIbf5hgA7TS,https://open.spotify.com/track/48XfWQWviUHEIbf5hgA7TS,48XfWQWviUHEIbf5hgA7TS,TRUE
"Washington, D.C. Soundtrack",washington-dc,9,Body Moves,Rare Essence,spotify:track:4ZPHyxrZgg8z3w2obhQ9tG,https://open.spotify.com/track/4ZPHyxrZgg8z3w2obhQ9tG,4ZPHyxrZgg8z3w2obhQ9tG,FALSE
"Washington, D.C. Soundtrack",washington-dc,10,Skillet,Backyard Band,spotify:track:4WvMf3eLoIRbFKb5D1EvBJ,https://open.spotify.com/track/4WvMf3eLoIRbFKb5D1EvBJ,4WvMf3eLoIRbFKb5D1EvBJ,TRUE
Youngstown Soundtrack,youngstown,1,Youngstown,Bruce Springsteen,spotify:track:4oiTnmTrJNDAsOPgEONYpA,https://open.spotify.com/track/4oiTnmTrJNDAsOPgEONYpA,4oiTnmTrJNDAsOPgEONYpA,FALSE
Youngstown Soundtrack,youngstown,2,Nobody but Me,The Human Beinz,spotify:track:4QkvD53COA5qLA7rQ1Pa7D,https://open.spotify.com/track/4QkvD53COA5qLA7rQ1Pa7D,4QkvD53COA5qLA7rQ1Pa7D,FALSE
Youngstown Soundtrack,youngstown,3,My Hero,Foo Fighters,spotify:track:7u5dBtASrtOuBTTZjJrvuJ,https://open.spotify.com/track/7u5dBtASrtOuBTTZjJrvuJ,7u5dBtASrtOuBTTZjJrvuJ,FALSE
Youngstown Soundtrack,youngstown,4,My City Was Gone,The Pretenders,spotify:track:3CTxcImER2VN4xGVF4mJCV,https://open.spotify.com/track/3CTxcImER2VN4xGVF4mJCV,3CTxcImER2VN4xGVF4mJCV,FALSE
Youngstown Soundtrack,youngstown,5,Love Rollercoaster,Ohio Players,spotify:track:1hRDHWWealh2Pk3fnpIe75,https://open.spotify.com/track/1hRDHWWealh2Pk3fnpIe75,1hRDHWWealh2Pk3fnpIe75,FALSE
Youngstown Soundtrack,youngstown,6,Walk Away,The James Gang,spotify:track:65aeHyw8GdHFwmEvdSns21,https://open.spotify.com/track/65aeHyw8GdHFwmEvdSns21,65aeHyw8GdHFwmEvdSns21,FALSE
Youngstown Soundtrack,youngstown,7,Whip It,Devo,spotify:track:4sscDOZCkbLSlDqcCgUJnX,https://open.spotify.com/track/4sscDOZCkbLSlDqcCgUJnX,4sscDOZCkbLSlDqcCgUJnX,FALSE
Youngstown Soundtrack,youngstown,8,Brass in Pocket,The Pretenders,spotify:track:3C8btmBZo8scrLRUUPTOCF,https://open.spotify.com/track/3C8btmBZo8scrLRUUPTOCF,3C8btmBZo8scrLRUUPTOCF,FALSE
Youngstown Soundtrack,youngstown,9,Closer,Nine Inch Nails,spotify:track:2oDqmfa2g8W893LlwJG1qu,https://open.spotify.com/track/2oDqmfa2g8W893LlwJG1qu,2oDqmfa2g8W893LlwJG1qu,TRUE
Youngstown Soundtrack,youngstown,10,Tighten Up,The Black Keys,spotify:track:2MVwrvjmcdt4MsYYLCYMt8,https://open.spotify.com/track/2MVwrvjmcdt4MsYYLCYMt8,2MVwrvjmcdt4MsYYLCYMt8,FALSE
